forecastdate,state,district,special,candidate,party,incumbent,model,win_probability,voteshare,p10_voteshare,p90_voteshare
2018-10-20,CA,"",,John Cox,R,false,deluxe,0.0082,40.02,35.11,44.9
2018-10-20,CO,"",,Jared Polis,D,false,deluxe,0.9009,53.5,48.53,58.45
2018-10-20,CO,"",,Walker Stapleton,R,false,deluxe,0.0991,43.84,38.87,48.81
2018-10-20,CO,"",,Others,,false,deluxe,0.0,2.66,0.8,4.99
2018-10-20,CT,"",,Ned Lamont,D,false,deluxe,0.8151,51.76,47.17,56.28
2018-10-20,CT,"",,Bob Stefanowski,R,false,deluxe,0.1849,45.7,41.14,50.26
2018-10-20,CT,"",,Others,,false,deluxe,0.0,2.54,0.75,4.77
2018-10-20,FL,"",,Andrew Gillum,D,false,deluxe,0.6984,50.3,46.12,54.44
2018-10-20,FL,"",,Ron DeSantis,R,false,deluxe,0.3016,47.15,42.95,51.29
2018-10-20,FL,"",,Others,,false,deluxe,0.0,2.55,0.75,4.79
2018-10-20,GA,"",,Brian Kemp,R,false,deluxe,0.5684,49.71,45.99,53.45
2018-10-20,GA,"",,Stacey Abrams,D,false,deluxe,0.4316,49.09,45.34,52.82
2018-10-20,GA,"",,Ted Metz,L,false,deluxe,0.0,1.2,0.26,2.46
2018-10-20,HI,"",,David Ige,D,true,deluxe,0.9988,63.2,57.36,68.97
2018-10-20,HI,"",,Andria Tupola,R,false,deluxe,0.0012,33.16,27.36,39.0
2018-10-20,HI,"",,Others,,false,deluxe,0.0,3.64,1.27,6.56
2018-10-20,IA,"",,Fred Hubbell,D,false,deluxe,0.7699,51.28,45.99,56.52
2018-10-20,IA,"",,Kim Reynolds,R,true,deluxe,0.2301,45.54,40.26,50.82
2018-10-20,IA,"",,Others,,false,deluxe,0.0,3.18,1.06,5.78
2018-10-20,ID,"",,Brad Little,R,false,deluxe,0.9726,55.37,49.36,61.28
2018-10-20,ID,"",,Paulette Jordan,D,false,deluxe,0.0274,38.15,32.15,44.07
2018-10-20,ID,"",,Others,,false,deluxe,0.0,6.48,2.87,10.63
2018-10-20,IL,"",,JB Pritzker,D,false,deluxe,0.9259,53.92,47.94,59.91
2018-10-20,IL,"",,Bruce Rauner,R,true,deluxe,0.0741,41.07,35.09,46.96
2018-10-20,IL,"",,Others,,false,deluxe,0.0,5.0,2.0,8.62
2018-10-20,KS,"",,Kris Kobach,R,false,deluxe,0.6368,45.35,39.87,50.75
2018-10-20,KS,"",,Laura Kelly,D,false,deluxe,0.3627,42.9,37.42,48.26
2018-10-20,KS,"",,Greg Orman,I,false,deluxe,0.0005,9.89,5.2,15.13
2018-10-20,KS,"",,Others,,false,deluxe,0.0,1.86,0.48,3.62
2018-10-20,MA,"",,Charlie Baker,R,true,deluxe,0.9982,64.47,58.87,70.1
2018-10-20,MA,"",,Jay Gonzalez,D,false,deluxe,0.0018,35.53,29.9,41.13
2018-10-20,MD,"",,Larry Hogan,R,true,deluxe,0.9836,56.25,51.63,60.86
2018-10-20,MD,"",,Ben Jealous,D,false,deluxe,0.0164,40.87,36.2,45.46
2018-10-20,MD,"",,Others,,false,deluxe,0.0,2.89,0.91,5.34
2018-10-20,ME,"",,Janet Mills,D,false,deluxe,0.834,52.74,47.38,58.03
2018-10-20,ME,"",,Shawn Moody,R,false,deluxe,0.166,44.87,39.54,50.2
2018-10-20,ME,"",,Others,,false,deluxe,0.0,2.39,0.69,4.53
2018-10-20,MI,"",,Gretchen Whitmer,D,false,deluxe,0.9471,53.92,49.43,58.39
2018-10-20,MI,"",,Bill Schuette,R,false,deluxe,0.0529,42.95,38.42,47.4
2018-10-20,MI,"",,Others,,false,deluxe,0.0,3.13,1.02,5.74
2018-10-20,MN,"",,Tim Walz,D,false,deluxe,0.9307,54.17,49.48,58.87
2018-10-20,MN,"",,Jeff Johnson,R,false,deluxe,0.0693,43.55,38.86,48.22
2018-10-20,MN,"",,Others,,false,deluxe,0.0,2.28,0.65,4.36
2018-10-20,NE,"",,Pete Ricketts,R,true,deluxe,0.9912,61.37,55.81,66.96
2018-10-20,NE,"",,Bob Krist,D,false,deluxe,0.0088,38.63,33.04,44.19
2018-10-20,NH,"",,Chris Sununu,R,true,deluxe,0.9455,55.07,50.19,59.95
2018-10-20,NH,"",,Molly Kelly,D,false,deluxe,0.0545,42.96,38.07,47.81
2018-10-20,NH,"",,Jilletta Jarvis,L,false,deluxe,0.0,1.97,0.52,3.84
2018-10-20,NM,"",,Michelle Lujan Grisham,D,false,deluxe,0.8721,53.77,49.51,57.94
2018-10-20,NM,"",,Steve Pearce,R,false,deluxe,0.1279,46.23,42.06,50.49
2018-10-20,NV,"",,Steve Sisolak,D,false,deluxe,0.5151,48.87,44.57,53.11
2018-10-20,NV,"",,Adam Laxalt,R,false,deluxe,0.4849,48.56,44.28,52.8
2018-10-20,NV,"",,Others,,false,deluxe,0.0,2.57,0.78,4.84
2018-10-20,NY,"",,Andrew Cuomo,D,true,deluxe,0.998,59.52,54.77,64.2
2018-10-20,NY,"",,Marc Molinaro,R,false,deluxe,0.002,36.71,31.97,41.4
2018-10-20,NY,"",,Others,,false,deluxe,0.0,3.77,1.33,6.75
2018-10-20,OH,"",,Mike DeWine,R,false,deluxe,0.5618,49.45,45.2,53.72
2018-10-20,OH,"",,Richard Cordray,D,false,deluxe,0.4382,48.48,44.19,52.73
2018-10-20,OH,"",,Others,,false,deluxe,0.0,2.07,0.56,3.99
2018-10-20,OK,"",,Kevin Stitt,R,false,deluxe,0.807,52.16,47.49,56.83
2018-10-20,OK,"",,Drew Edmondson,D,false,deluxe,0.193,46.03,41.34,50.69
2018-10-20,OK,"",,Chris Powell,L,false,deluxe,0.0,1.82,0.47,3.58
2018-10-20,OR,"",,Kate Brown,D,true,deluxe,0.8313,50.26,44.96,55.47
2018-10-20,OR,"",,Knute Buehler,R,false,deluxe,0.1687,43.14,37.86,48.39
2018-10-20,OR,"",,Others,,false,deluxe,0.0,6.59,2.92,10.81
2018-10-20,PA,"",,Tom Wolf,D,true,deluxe,0.9903,56.94,52.78,61.06
2018-10-20,PA,"",,Scott Wagner,R,false,deluxe,0.0097,41.02,36.89,45.2
2018-10-20,PA,"",,Others,,false,deluxe,0.0,2.03,0.55,3.92
2018-10-20,RI,"",,Gina Raimondo,D,true,deluxe,0.9428,54.04,47.38,60.62
2018-10-20,RI,"",,Allan Fung,R,false,deluxe,0.0572,38.5,31.86,45.1
2018-10-20,RI,"",,Others,,false,deluxe,0.0,7.47,3.48,12.02
2018-10-20,SC,"",,Henry McMaster,R,true,deluxe,0.9854,58.33,53.74,62.88
2018-10-20,SC,"",,James Smith,D,false,deluxe,0.0146,41.67,37.12,46.26
2018-10-20,SD,"",,Kristi Noem,R,false,deluxe,0.8354,53.15,47.46,58.91
2018-10-20,SD,"",,Billie Sutton,D,false,deluxe,0.1646,44.77,38.98,50.46
2018-10-20,SD,"",,Kurt Evans,L,false,deluxe,0.0,2.08,0.57,3.97
2018-10-20,TN,"",,Bill Lee,R,false,deluxe,0.9783,53.95,49.07,58.81
2018-10-20,TN,"",,Karl Dean,D,false,deluxe,0.0217,39.61,34.66,44.48
2018-10-20,TN,"",,Others,,false,deluxe,0.0,6.44,2.83,10.61
2018-10-20,TX,"",,Greg Abbott,R,true,deluxe,0.9973,58.88,54.75,63.04
2018-10-20,TX,"",,Lupe Valdez,D,false,deluxe,0.0027,39.23,35.06,43.36
2018-10-20,TX,"",,Mark Tippetts,L,false,deluxe,0.0,1.88,0.49,3.67
2018-10-20,VT,"",,Phil Scott,R,true,deluxe,0.9761,55.02,49.44,60.49
2018-10-20,VT,"",,Christine Hallquist,D,false,deluxe,0.0239,38.48,32.9,44.01
2018-10-20,VT,"",,Others,,false,deluxe,0.0,6.5,2.92,10.71
2018-10-20,WI,"",,Tony Evers,D,false,deluxe,0.6068,49.25,44.33,54.22
2018-10-20,WI,"",,Scott Walker,R,true,deluxe,0.3932,47.38,42.44,52.24
2018-10-20,WI,"",,Others,,false,deluxe,0.0,3.37,1.12,6.16
2018-10-20,WY,"",,Mark Gordon,R,false,deluxe,0.9948,60.16,54.19,66.09
2018-10-20,WY,"",,Mary Throne,D,false,deluxe,0.0052,35.29,29.33,41.26
2018-10-20,WY,"",,Others,,false,deluxe,0.0,4.55,1.73,7.96
2018-10-21,AK,"",,Mike Dunleavy,R,false,deluxe,0.6841,50.77,45.26,56.18
2018-10-21,AK,"",,Mark Begich,D,false,deluxe,0.3159,46.82,41.34,52.3
2018-10-21,AK,"",,Others,,false,deluxe,0.0,2.42,0.7,4.55
2018-10-21,AL,"",,Kay Ivey,R,true,deluxe,0.9919,59.21,54.64,63.79
2018-10-21,AL,"",,Walt Maddox,D,false,deluxe,0.0081,40.79,36.21,45.36
2018-10-21,AR,"",,Asa Hutchinson,R,true,deluxe,0.9991,63.55,58.42,68.66
2018-10-21,AR,"",,Jared Henderson,D,false,deluxe,0.0009,33.94,28.81,39.04
2018-10-21,AR,"",,Mark West,L,false,deluxe,0.0,2.51,0.76,4.72
2018-10-21,AZ,"",,Doug Ducey,R,true,deluxe,0.9529,54.6,50.21,59.0
2018-10-21,AZ,"",,David Garcia,D,false,deluxe,0.047,43.26,38.83,47.63
2018-10-21,AZ,"",,Angel Torres,G,false,deluxe,0.0,2.14,0.59,4.09
2018-10-21,CA,"",,Gavin Newsom,D,false,deluxe,0.9928,59.99,55.14,64.86
2018-10-21,CA,"",,John Cox,R,false,deluxe,0.0072,40.01,35.14,44.86
2018-10-21,CO,"",,Jared Polis,D,false,deluxe,0.9038,53.51,48.53,58.43
2018-10-21,CO,"",,Walker Stapleton,R,false,deluxe,0.0962,43.81,38.87,48.71
2018-10-21,CO,"",,Others,,false,deluxe,0.0,2.68,0.82,5.02
2018-10-21,CT,"",,Ned Lamont,D,false,deluxe,0.8207,51.77,47.23,56.3
2018-10-21,CT,"",,Bob Stefanowski,R,false,deluxe,0.1793,45.68,41.13,50.18
2018-10-21,CT,"",,Others,,false,deluxe,0.0,2.55,0.77,4.79
2018-10-21,FL,"",,Andrew Gillum,D,false,deluxe,0.7419,50.72,46.52,54.94
2018-10-21,FL,"",,Ron DeSantis,R,false,deluxe,0.2581,46.75,42.52,50.95
2018-10-21,FL,"",,Others,,false,deluxe,0.0,2.53,0.75,4.77
2018-10-21,GA,"",,Brian Kemp,R,false,deluxe,0.5654,49.69,45.98,53.41
2018-10-21,GA,"",,Stacey Abrams,D,false,deluxe,0.4346,49.1,45.39,52.81
2018-10-21,GA,"",,Ted Metz,L,false,deluxe,0.0,1.21,0.26,2.47
2018-10-21,HI,"",,David Ige,D,true,deluxe,0.9988,63.23,57.43,69.02
2018-10-21,HI,"",,Andria Tupola,R,false,deluxe,0.0012,33.11,27.27,38.87
2018-10-21,HI,"",,Others,,false,deluxe,0.0,3.66,1.28,6.57
2018-10-21,IA,"",,Fred Hubbell,D,false,deluxe,0.7718,51.28,46.0,56.56
2018-10-21,IA,"",,Kim Reynolds,R,true,deluxe,0.2282,45.51,40.19,50.77
2018-10-21,IA,"",,Others,,false,deluxe,0.0,3.21,1.05,5.93
2018-10-21,ID,"",,Brad Little,R,false,deluxe,0.9714,55.33,49.31,61.24
2018-10-21,ID,"",,Paulette Jordan,D,false,deluxe,0.0286,38.14,32.12,44.1
2018-10-21,ID,"",,Others,,false,deluxe,0.0,6.53,2.9,10.75
2018-10-21,IL,"",,JB Pritzker,D,false,deluxe,0.9252,53.93,47.95,59.87
2018-10-21,IL,"",,Bruce Rauner,R,true,deluxe,0.0748,41.04,35.09,47.04
2018-10-21,IL,"",,Others,,false,deluxe,0.0,5.03,2.01,8.62
2018-10-21,KS,"",,Kris Kobach,R,false,deluxe,0.6335,45.32,39.81,50.71
2018-10-21,KS,"",,Laura Kelly,D,false,deluxe,0.3661,42.91,37.36,48.3
2018-10-21,KS,"",,Greg Orman,I,false,deluxe,0.0004,9.89,5.21,15.14
2018-10-21,KS,"",,Others,,false,deluxe,0.0,1.88,0.49,3.65
2018-10-21,MA,"",,Charlie Baker,R,true,deluxe,0.9985,64.45,58.81,70.02
2018-10-21,MA,"",,Jay Gonzalez,D,false,deluxe,0.0015,35.55,29.98,41.19
2018-10-21,MD,"",,Larry Hogan,R,true,deluxe,0.9827,56.22,51.63,60.82
2018-10-21,MD,"",,Ben Jealous,D,false,deluxe,0.0173,40.88,36.27,45.43
2018-10-21,MD,"",,Others,,false,deluxe,0.0,2.9,0.92,5.37
2018-10-21,ME,"",,Janet Mills,D,false,deluxe,0.8369,52.74,47.41,58.06
2018-10-21,ME,"",,Shawn Moody,R,false,deluxe,0.1631,44.85,39.52,50.15
2018-10-21,ME,"",,Others,,false,deluxe,0.0,2.41,0.69,4.57
2018-10-21,MI,"",,Gretchen Whitmer,D,false,deluxe,0.9484,53.92,49.47,58.38
2018-10-21,MI,"",,Bill Schuette,R,false,deluxe,0.0516,42.92,38.4,47.36
2018-10-21,MI,"",,Others,,false,deluxe,0.0,3.15,1.02,5.77
2018-10-21,MN,"",,Tim Walz,D,false,deluxe,0.9154,53.77,49.03,58.52
2018-10-21,MN,"",,Jeff Johnson,R,false,deluxe,0.0846,43.84,39.06,48.59
2018-10-21,MN,"",,Others,,false,deluxe,0.0,2.39,0.69,4.54
2018-10-21,NE,"",,Pete Ricketts,R,true,deluxe,0.9918,61.33,55.79,66.8
2018-10-21,NE,"",,Bob Krist,D,false,deluxe,0.0082,38.67,33.2,44.21
2018-10-21,NH,"",,Chris Sununu,R,true,deluxe,0.9446,55.06,50.18,59.92
2018-10-21,NH,"",,Molly Kelly,D,false,deluxe,0.0553,42.97,38.08,47.84
2018-10-21,NH,"",,Jilletta Jarvis,L,false,deluxe,0.0,1.97,0.53,3.82
2018-10-21,NM,"",,Michelle Lujan Grisham,D,false,deluxe,0.8753,53.79,49.55,58.03
2018-10-21,NM,"",,Steve Pearce,R,false,deluxe,0.1247,46.21,41.97,50.45
2018-10-21,NV,"",,Steve Sisolak,D,false,deluxe,0.5205,48.87,44.6,53.09
2018-10-21,NV,"",,Adam Laxalt,R,false,deluxe,0.4795,48.55,44.31,52.75
2018-10-21,NV,"",,Others,,false,deluxe,0.0,2.58,0.77,4.87
2018-10-21,NY,"",,Andrew Cuomo,D,true,deluxe,0.998,59.54,54.79,64.22
2018-10-21,NY,"",,Marc Molinaro,R,false,deluxe,0.002,36.68,31.99,41.33
2018-10-21,NY,"",,Others,,false,deluxe,0.0,3.78,1.34,6.77
2018-10-21,OH,"",,Mike DeWine,R,false,deluxe,0.5604,49.43,45.18,53.64
2018-10-21,OH,"",,Richard Cordray,D,false,deluxe,0.4396,48.49,44.28,52.74
2018-10-21,OH,"",,Others,,false,deluxe,0.0,2.08,0.57,4.01
2018-10-21,OK,"",,Kevin Stitt,R,false,deluxe,0.8052,52.13,47.48,56.77
2018-10-21,OK,"",,Drew Edmondson,D,false,deluxe,0.1948,46.04,41.35,50.69
2018-10-21,OK,"",,Chris Powell,L,false,deluxe,0.0,1.83,0.48,3.56
2018-10-21,OR,"",,Kate Brown,D,true,deluxe,0.8346,50.26,45.0,55.55
2018-10-21,OR,"",,Knute Buehler,R,false,deluxe,0.1654,43.11,37.78,48.28
2018-10-21,OR,"",,Others,,false,deluxe,0.0,6.62,2.95,10.9
2018-10-21,PA,"",,Tom Wolf,D,true,deluxe,0.9904,56.95,52.8,61.07
2018-10-21,PA,"",,Scott Wagner,R,false,deluxe,0.0096,41.0,36.85,45.11
2018-10-21,PA,"",,Others,,false,deluxe,0.0,2.05,0.56,3.98
2018-10-21,RI,"",,Gina Raimondo,D,true,deluxe,0.9437,54.03,47.39,60.55
2018-10-21,RI,"",,Allan Fung,R,false,deluxe,0.0563,38.47,31.81,45.08
2018-10-21,RI,"",,Others,,false,deluxe,0.0,7.5,3.54,12.07
2018-10-21,SC,"",,Henry McMaster,R,true,deluxe,0.9866,58.31,53.76,62.9
2018-10-21,SC,"",,James Smith,D,false,deluxe,0.0134,41.69,37.1,46.24
2018-10-21,SD,"",,Kristi Noem,R,false,deluxe,0.8316,53.12,47.37,58.93
2018-10-21,SD,"",,Billie Sutton,D,false,deluxe,0.1684,44.79,39.02,50.53
2018-10-21,SD,"",,Kurt Evans,L,false,deluxe,0.0,2.09,0.57,4.04
2018-10-21,TN,"",,Bill Lee,R,false,deluxe,0.9762,53.94,48.96,58.81
2018-10-21,TN,"",,Karl Dean,D,false,deluxe,0.0238,39.59,34.62,44.51
2018-10-21,TN,"",,Others,,false,deluxe,0.0,6.47,2.86,10.67
2018-10-21,TX,"",,Greg Abbott,R,true,deluxe,0.9971,58.88,54.68,63.05
2018-10-21,TX,"",,Lupe Valdez,D,false,deluxe,0.0029,39.22,35.01,43.4
2018-10-21,TX,"",,Mark Tippetts,L,false,deluxe,0.0,1.89,0.5,3.7
2018-10-21,VT,"",,Phil Scott,R,true,deluxe,0.9757,54.99,49.36,60.49
2018-10-21,VT,"",,Christine Hallquist,D,false,deluxe,0.0243,38.47,32.9,43.97
2018-10-21,VT,"",,Others,,false,deluxe,0.0,6.54,2.91,10.77
2018-10-21,WI,"",,Tony Evers,D,false,deluxe,0.6045,49.26,44.33,54.15
2018-10-21,WI,"",,Scott Walker,R,true,deluxe,0.3955,47.35,42.39,52.25
2018-10-21,WI,"",,Others,,false,deluxe,0.0,3.39,1.14,6.16
2018-10-21,WY,"",,Mark Gordon,R,false,deluxe,0.9936,60.11,54.1,66.04
2018-10-21,WY,"",,Mary Throne,D,false,deluxe,0.0064,35.34,29.35,41.28
2018-10-21,WY,"",,Others,,false,deluxe,0.0,4.55,1.74,7.93
2018-10-22,AK,"",,Mike Dunleavy,R,false,deluxe,0.6817,50.72,45.25,56.26
2018-10-22,AK,"",,Mark Begich,D,false,deluxe,0.3183,46.88,41.33,52.3
2018-10-22,AK,"",,Others,,false,deluxe,0.0,2.4,0.7,4.57
2018-10-22,AL,"",,Kay Ivey,R,true,deluxe,0.991,59.16,54.6,63.77
2018-10-22,AL,"",,Walt Maddox,D,false,deluxe,0.009,40.84,36.23,45.4
2018-10-22,AR,"",,Asa Hutchinson,R,true,deluxe,0.9994,63.46,58.27,68.61
2018-10-22,AR,"",,Jared Henderson,D,false,deluxe,0.0006,34.04,28.89,39.22
2018-10-22,AR,"",,Mark West,L,false,deluxe,0.0,2.49,0.74,4.7
2018-10-22,AZ,"",,Doug Ducey,R,true,deluxe,0.9526,54.56,50.19,58.94
2018-10-22,AZ,"",,David Garcia,D,false,deluxe,0.0474,43.32,38.87,47.67
2018-10-22,AZ,"",,Angel Torres,G,false,deluxe,0.0,2.13,0.58,4.09
2018-10-22,CA,"",,Gavin Newsom,D,false,deluxe,0.9942,60.3,55.55,65.1
2018-10-22,CA,"",,John Cox,R,false,deluxe,0.0058,39.7,34.9,44.45
2018-10-22,CO,"",,Jared Polis,D,false,deluxe,0.9355,54.37,49.92,58.85
2018-10-22,CO,"",,Walker Stapleton,R,false,deluxe,0.0645,43.9,39.4,48.37
2018-10-22,CO,"",,Others,,false,deluxe,0.0,1.72,0.43,3.4
2018-10-22,CT,"",,Ned Lamont,D,false,deluxe,0.8192,51.82,47.2,56.34
2018-10-22,CT,"",,Bob Stefanowski,R,false,deluxe,0.1808,45.63,41.11,50.16
2018-10-22,CT,"",,Others,,false,deluxe,0.0,2.54,0.76,4.8
2018-10-22,FL,"",,Andrew Gillum,D,false,deluxe,0.7424,50.75,46.55,54.94
2018-10-22,FL,"",,Ron DeSantis,R,false,deluxe,0.2576,46.74,42.53,50.91
2018-10-22,FL,"",,Others,,false,deluxe,0.0,2.51,0.75,4.72
2018-10-22,GA,"",,Brian Kemp,R,false,deluxe,0.5609,49.65,45.94,53.42
2018-10-22,GA,"",,Stacey Abrams,D,false,deluxe,0.4391,49.15,45.37,52.83
2018-10-22,GA,"",,Ted Metz,L,false,deluxe,0.0,1.2,0.26,2.44
2018-10-22,HI,"",,David Ige,D,true,deluxe,0.9986,63.34,57.5,69.15
2018-10-22,HI,"",,Andria Tupola,R,false,deluxe,0.0014,33.02,27.18,38.82
2018-10-22,HI,"",,Others,,false,deluxe,0.0,3.65,1.29,6.55
2018-10-22,IA,"",,Fred Hubbell,D,false,deluxe,0.7756,51.34,46.05,56.56
2018-10-22,IA,"",,Kim Reynolds,R,true,deluxe,0.2244,45.46,40.2,50.72
2018-10-22,IA,"",,Others,,false,deluxe,0.0,3.2,1.05,5.83
2018-10-22,ID,"",,Brad Little,R,false,deluxe,0.9712,55.3,49.3,61.24
2018-10-22,ID,"",,Paulette Jordan,D,false,deluxe,0.0288,38.22,32.23,44.1
2018-10-22,ID,"",,Others,,false,deluxe,0.0,6.47,2.88,10.64
2018-10-22,IL,"",,JB Pritzker,D,false,deluxe,0.9259,53.99,47.98,59.95
2018-10-22,IL,"",,Bruce Rauner,R,true,deluxe,0.0741,41.0,35.0,46.96
2018-10-22,IL,"",,Others,,false,deluxe,0.0,5.01,2.01,8.6
2018-10-22,KS,"",,Kris Kobach,R,false,deluxe,0.6204,45.26,39.77,50.67
2018-10-22,KS,"",,Laura Kelly,D,false,deluxe,0.3792,42.98,37.53,48.35
2018-10-22,KS,"",,Greg Orman,I,false,deluxe,0.0004,9.89,5.26,15.15
2018-10-22,KS,"",,Others,,false,deluxe,0.0,1.87,0.49,3.64
2018-10-22,MA,"",,Charlie Baker,R,true,deluxe,0.9979,64.38,58.8,70.01
2018-10-22,MA,"",,Jay Gonzalez,D,false,deluxe,0.0021,35.62,29.99,41.2
2018-10-22,MD,"",,Larry Hogan,R,true,deluxe,0.9826,56.17,51.58,60.71
2018-10-22,MD,"",,Ben Jealous,D,false,deluxe,0.0174,40.94,36.35,45.51
2018-10-22,MD,"",,Others,,false,deluxe,0.0,2.89,0.91,5.34
2018-10-22,ME,"",,Janet Mills,D,false,deluxe,0.8408,52.8,47.43,58.14
2018-10-22,ME,"",,Shawn Moody,R,false,deluxe,0.1592,44.81,39.47,50.14
2018-10-22,ME,"",,Others,,false,deluxe,0.0,2.39,0.7,4.53
2018-10-22,MI,"",,Gretchen Whitmer,D,false,deluxe,0.9495,53.99,49.52,58.4
2018-10-22,MI,"",,Bill Schuette,R,false,deluxe,0.0505,42.88,38.39,47.32
2018-10-22,MI,"",,Others,,false,deluxe,0.0,3.13,1.02,5.7
2018-10-22,MN,"",,Tim Walz,D,false,deluxe,0.9171,53.81,49.07,58.51
2018-10-22,MN,"",,Jeff Johnson,R,false,deluxe,0.0829,43.8,39.06,48.54
2018-10-22,MN,"",,Others,,false,deluxe,0.0,2.39,0.7,4.53
2018-10-22,NE,"",,Pete Ricketts,R,true,deluxe,0.9909,61.26,55.73,66.82
2018-10-22,NE,"",,Bob Krist,D,false,deluxe,0.0091,38.74,33.18,44.27
2018-10-22,NH,"",,Chris Sununu,R,true,deluxe,0.9442,55.03,50.15,59.86
2018-10-22,NH,"",,Molly Kelly,D,false,deluxe,0.0558,43.0,38.15,47.89
2018-10-22,NH,"",,Jilletta Jarvis,L,false,deluxe,0.0,1.97,0.53,3.84
2018-10-22,NM,"",,Michelle Lujan Grisham,D,false,deluxe,0.8788,53.85,49.62,58.04
2018-10-22,NM,"",,Steve Pearce,R,false,deluxe,0.1212,46.15,41.96,50.38
2018-10-22,NV,"",,Steve Sisolak,D,false,deluxe,0.523,48.92,44.63,53.15
2018-10-22,NV,"",,Adam Laxalt,R,false,deluxe,0.477,48.51,44.25,52.75
2018-10-22,NV,"",,Others,,false,deluxe,0.0,2.57,0.77,4.82
2018-10-22,NY,"",,Andrew Cuomo,D,true,deluxe,0.998,59.6,54.87,64.26
2018-10-22,NY,"",,Marc Molinaro,R,false,deluxe,0.002,36.63,31.87,41.32
2018-10-22,NY,"",,Others,,false,deluxe,0.0,3.77,1.33,6.74
2018-10-22,OH,"",,Mike DeWine,R,false,deluxe,0.5515,49.38,45.12,53.56
2018-10-22,OH,"",,Richard Cordray,D,false,deluxe,0.4485,48.55,44.33,52.77
2018-10-22,OH,"",,Others,,false,deluxe,0.0,2.07,0.56,3.99
2018-10-22,OK,"",,Kevin Stitt,R,false,deluxe,0.8038,52.09,47.4,56.8
2018-10-22,OK,"",,Drew Edmondson,D,false,deluxe,0.1962,46.1,41.42,50.76
2018-10-22,OK,"",,Chris Powell,L,false,deluxe,0.0,1.81,0.47,3.55
2018-10-22,OR,"",,Kate Brown,D,true,deluxe,0.8362,50.33,45.02,55.52
2018-10-22,OR,"",,Knute Buehler,R,false,deluxe,0.1638,43.08,37.74,48.3
2018-10-22,OR,"",,Others,,false,deluxe,0.0,6.59,2.95,10.84
2018-10-22,PA,"",,Tom Wolf,D,true,deluxe,0.9917,57.02,52.88,61.13
2018-10-22,PA,"",,Scott Wagner,R,false,deluxe,0.0083,40.95,36.8,45.08
2018-10-22,PA,"",,Others,,false,deluxe,0.0,2.04,0.56,3.92
2018-10-22,RI,"",,Gina Raimondo,D,true,deluxe,0.9437,54.11,47.45,60.65
2018-10-22,RI,"",,Allan Fung,R,false,deluxe,0.0563,38.43,31.81,45.01
2018-10-22,RI,"",,Others,,false,deluxe,0.0,7.46,3.48,12.0
2018-10-22,SC,"",,Henry McMaster,R,true,deluxe,0.9869,58.28,53.77,62.83
2018-10-22,SC,"",,James Smith,D,false,deluxe,0.0131,41.72,37.17,46.23
2018-10-22,SD,"",,Kristi Noem,R,false,deluxe,0.829,53.07,47.32,58.81
2018-10-22,SD,"",,Billie Sutton,D,false,deluxe,0.171,44.85,39.07,50.57
2018-10-22,SD,"",,Kurt Evans,L,false,deluxe,0.0,2.08,0.57,4.0
2018-10-22,TN,"",,Bill Lee,R,false,deluxe,0.977,53.9,49.01,58.82
2018-10-22,TN,"",,Karl Dean,D,false,deluxe,0.023,39.64,34.64,44.51
2018-10-22,TN,"",,Others,,false,deluxe,0.0,6.45,2.87,10.6
2018-10-22,TX,"",,Greg Abbott,R,true,deluxe,0.9968,58.84,54.65,63.04
2018-10-22,TX,"",,Lupe Valdez,D,false,deluxe,0.0032,39.28,35.05,43.44
2018-10-22,TX,"",,Mark Tippetts,L,false,deluxe,0.0,1.89,0.49,3.68
2018-10-22,VT,"",,Phil Scott,R,true,deluxe,0.9715,53.15,47.22,58.93
2018-10-22,VT,"",,Christine Hallquist,D,false,deluxe,0.0285,37.19,31.31,42.99
2018-10-22,VT,"",,Others,,false,deluxe,0.0,9.66,5.05,14.84
2018-10-22,WI,"",,Tony Evers,D,false,deluxe,0.6084,49.32,44.41,54.16
2018-10-22,WI,"",,Scott Walker,R,true,deluxe,0.3916,47.31,42.4,52.22
2018-10-22,WI,"",,Others,,false,deluxe,0.0,3.37,1.15,6.09
2018-10-22,WY,"",,Mark Gordon,R,false,deluxe,0.9941,60.02,53.98,65.99
2018-10-22,WY,"",,Mary Throne,D,false,deluxe,0.0059,35.43,29.4,41.44
2018-10-22,WY,"",,Others,,false,deluxe,0.0,4.55,1.75,7.91
2018-10-11,AK,"",,Mike Dunleavy,R,false,lite,0.7753,40.78,32.37,49.15
2018-10-11,AK,"",,Mark Begich,D,false,lite,0.1928,30.06,20.37,39.76
2018-10-11,AK,"",,Bill Walker,U,true,lite,0.0319,25.74,19.22,32.54
2018-10-11,AK,"",,Others,,false,lite,0.0,3.42,1.12,6.26
2018-10-11,AL,"",,Kay Ivey,R,true,lite,0.9311,57.28,51.05,63.47
2018-10-11,AL,"",,Walt Maddox,D,false,lite,0.0689,42.72,36.53,48.95
2018-10-11,AR,"",,Asa Hutchinson,R,true,lite,0.9989,66.62,60.18,73.16
2018-10-11,AR,"",,Jared Henderson,D,false,lite,0.0011,30.92,24.39,37.35
2018-10-11,AR,"",,Mark West,L,false,lite,0.0,2.46,0.7,4.67
2018-10-11,AZ,"",,Doug Ducey,R,true,lite,0.9624,54.54,50.46,58.62
